	geneid	sampleid	prob
23322	KLK15	TCGA-16-0848	0.26865671641791045
23323	KLK15	TCGA-27-1832	0.42696629213483145
23324	KLK15	TCGA-28-1749	0.5454545454545454
23325	KLK15	TCGA-76-4928	0.6095238095238096
23326	KLK4	TCGA-06-5416	0.09364548494983277
23327	KLK4	TCGA-14-0812	0.5675675675675675
23328	KLK4	TCGA-16-0848	0.44329896907216493
23329	KLK5	TCGA-06-5416	0.9375
23330	KLK5	TCGA-19-5954	0.9230769230769231
23331	KLK6	TCGA-06-0119	0.29508196721311475
23332	KLK6	TCGA-12-0829	0.1650485436893204
23333	KLK6	TCGA-16-1460	0.23684210526315788
23334	KLK6	TCGA-76-6662	0.9629629629629629
23335	KLK7	TCGA-16-1460	0.39215686274509803
23336	KLK7	TCGA-32-1982	0.24489795918367346
23337	KLK8	TCGA-12-3644	0.18461538461538463
23338	KLK8	TCGA-32-2495	0.4673913043478261
23339	KLK8	TCGA-32-4719	0.6808510638297872
23340	KLK8	TCGA-76-6286	0.6715328467153284
23341	KLK9	TCGA-06-5416	0.8756756756756757
23342	KLK9	TCGA-19-5956	0.33766233766233766
23343	KLK9	TCGA-76-6283	0.6666666666666666
23344	KLKB1	TCGA-06-5416	0.8947368421052632
23345	KLKB1	TCGA-19-1387	0.1590909090909091
23346	KLKB1	TCGA-27-2519	0.631578947368421
23347	KLRAP1	TCGA-19-5956	0.4948453608247423
23348	KLRC1	TCGA-12-3651	0.4470588235294118
23349	KLRC1	TCGA-19-5956	0.5223880597014925
23350	KLRC2	TCGA-06-0124	0.20449897750511248
23351	KLRC2	TCGA-19-5956	0.1783783783783784
23352	KLRC3	TCGA-06-0141	0.11244979919678715
23353	KLRC3	TCGA-06-1805	0.20833333333333334
23354	KLRC3	TCGA-19-5956	0.8888888888888888
23355	KLRC4-KLRK1	TCGA-32-1991	0.09722222222222222
23356	KLRC4-KLRK1	TCGA-32-2616	0.5238095238095238
23357	KLRD1	TCGA-06-5413	0.7611940298507462
23358	KLRF1	TCGA-06-5416	0.25190839694656486
23359	KLRF1	TCGA-19-5956	0.9487179487179487
23360	KLRG1	TCGA-06-0649	0.5029239766081871
23361	KLRG1	TCGA-12-0829	0.14925373134328357
23362	KLRG1	TCGA-14-0866	0.06808510638297872
23363	KLRG1	TCGA-41-5651	0.8
23364	KLRG2	TCGA-19-5956	0.9047619047619048
23365	KMO	TCGA-12-0778	0.17363344051446947
23366	KMO	TCGA-12-0829	0.2564102564102564
23367	KMO	TCGA-28-1760	0.13186813186813187
23368	KMT2A	TCGA-06-1084	0.20168067226890757
23369	KMT2A	TCGA-06-1805	0.3373493975903614
23370	KMT2A	TCGA-06-2566	0.15625
23371	KMT2A	TCGA-06-5416	0.9591836734693877
23372	KMT2A	TCGA-12-0773	0.11464968152866242
23373	KMT2A	TCGA-12-1089	0.2543103448275862
23374	KMT2A	TCGA-14-0866	0.13157894736842105
23375	KMT2A	TCGA-14-1396	0.12195121951219512
23376	KMT2A	TCGA-14-1794	0.15757575757575756
23377	KMT2A	TCGA-14-1827	0.5729166666666666
23378	KMT2A	TCGA-16-1460	0.081145584725537
23379	KMT2A	TCGA-19-1386	0.36363636363636365
23380	KMT2A	TCGA-19-5956	0.345821325648415
23381	KMT2A	TCGA-28-1757	0.5714285714285714
23382	KMT2A	TCGA-28-1760	0.27586206896551724
23383	KMT2B	TCGA-06-0219	1.0
23384	KMT2B	TCGA-06-0221	0.29411764705882354
23385	KMT2B	TCGA-14-0867	0.1724137931034483
23386	KMT2B	TCGA-14-1829	0.6666666666666666
23387	KMT2B	TCGA-41-2575	0.7985347985347986
23388	KMT2C	TCGA-06-5416	0.9560975609756097
23389	KMT2C	TCGA-12-0656	0.3226890756302521
23390	KMT2C	TCGA-12-0691	0.06201550387596899
23391	KMT2C	TCGA-12-0775	0.16759776536312848
23392	KMT2C	TCGA-12-0778	0.14387699066447007
23393	KMT2C	TCGA-12-0818	0.1863799283154122
23394	KMT2C	TCGA-12-0828	0.1154639175257732
23395	KMT2C	TCGA-12-0829	0.12269938650306748
23396	KMT2C	TCGA-14-0812	0.13138686131386862
23397	KMT2C	TCGA-14-1396	0.11485148514851486
23398	KMT2C	TCGA-14-1455	0.41578947368421054
23399	KMT2C	TCGA-14-1795	0.0979020979020979
23400	KMT2C	TCGA-16-1460	0.08771929824561403
23401	KMT2C	TCGA-19-1388	0.1188118811881188
23402	KMT2C	TCGA-19-1389	0.13829787234042554
23403	KMT2C	TCGA-19-1788	0.2159090909090909
23404	KMT2C	TCGA-19-1791	0.09202453987730061
23405	KMT2C	TCGA-19-2621	0.07465007776049767
23406	KMT2C	TCGA-19-5956	0.4088397790055249
23407	KMT2C	TCGA-27-1833	0.4270833333333333
23408	KMT2C	TCGA-28-1752	0.11671087533156499
23409	KMT2C	TCGA-28-1760	0.15165876777251186
23410	KMT2C	TCGA-28-5219	0.33658536585365856
23411	KMT2C	TCGA-4W-AA9R	0.5534591194968553
23412	KMT2C	TCGA-74-6577	0.38222222222222224
23413	KMT2D	TCGA-06-0743	0.7758620689655172
23414	KMT2D	TCGA-06-5416	0.9142857142857143
23415	KMT2D	TCGA-12-0826	0.10212765957446808
23416	KMT2D	TCGA-12-0829	0.22916666666666666
23417	KMT2D	TCGA-14-1396	0.15789473684210525
23418	KMT2D	TCGA-14-1825	0.6363636363636364
23419	KMT2D	TCGA-28-2506	0.6863905325443787
23420	KMT2D	TCGA-32-2616	0.6060606060606061
23421	KMT2D	TCGA-RR-A6KB	0.3387096774193548
23422	KMT2E	TCGA-06-1802	0.34782608695652173
23423	KMT2E	TCGA-06-5416	0.3486238532110092
23424	KMT2E	TCGA-12-0778	0.16246498599439776
23425	KMT2E	TCGA-14-1450	0.3225806451612903
23426	KMT2E	TCGA-19-1388	0.10144927536231885
23427	KMT2E	TCGA-19-5956	0.3393939393939394
23428	KNDC1	TCGA-06-5416	0.6857142857142857
23429	KNDC1	TCGA-19-5956	0.46153846153846156
23430	KNG1	TCGA-06-0744	0.8524590163934426
23431	KNG1	TCGA-12-0818	0.07078189300411522
23432	KNG1	TCGA-14-1458	0.09090909090909091
23433	KNG1	TCGA-27-1836	0.5825242718446602
23434	KNG1	TCGA-28-1760	0.4
23435	KNOP1	TCGA-06-1084	0.15384615384615385
23436	KNOP1	TCGA-12-0778	0.1844532279314888
23437	KNOP1	TCGA-19-5956	0.9879518072289156
23438	KNSTRN	TCGA-06-5416	0.7636363636363637
23439	KNSTRN	TCGA-06-5856	0.2727272727272727
23440	KNSTRN	TCGA-12-0829	0.1803921568627451
23441	KNTC1	TCGA-06-5416	0.6363636363636364
23442	KNTC1	TCGA-12-1089	0.14772727272727273
23443	KNTC1	TCGA-16-1460	0.07782101167315175
23444	KNTC1	TCGA-19-5956	0.6808510638297872
23445	KPNA1	TCGA-28-1750	0.3225806451612903
23446	KPNA2	TCGA-12-0615	0.9032258064516129
23447	KPNA2	TCGA-12-3644	0.39183673469387753
23448	KPNA2	TCGA-15-1446	0.10158730158730159
23449	KPNA2	TCGA-26-1799	0.16927899686520376
23450	KPNA2	TCGA-28-1755	0.0821256038647343
23451	KPNA4	TCGA-19-5956	0.3125
23452	KPNA5	TCGA-12-1093	0.14150943396226415
23453	KPNA5	TCGA-14-0740	0.23853211009174313
23454	KPNA5	TCGA-19-5956	0.26804123711340205
23455	KPNA6	TCGA-06-0649	0.37142857142857144
23456	KPNA6	TCGA-06-1805	0.34965034965034963
23457	KPNA6	TCGA-15-1446	0.08069164265129683
23458	KPNB1	TCGA-12-0775	0.07773851590106007
23459	KPNB1	TCGA-12-0818	0.12413793103448276
23460	KPNB1	TCGA-14-0813	0.6153846153846154
23461	KPRP	TCGA-06-0238	0.5755395683453237
23462	KPRP	TCGA-06-0645	0.7717842323651453
23463	KPRP	TCGA-06-5416	0.884272997032641
23464	KPRP	TCGA-12-0615	0.672566371681416
23465	KPRP	TCGA-12-0657	0.9722222222222222
23466	KPRP	TCGA-12-0775	0.18181818181818182
23467	KPRP	TCGA-12-0820	0.671604938271605
23468	KPRP	TCGA-16-0850	0.958904109589041
23469	KPRP	TCGA-19-1791	0.16901408450704225
23470	KPRP	TCGA-76-4926	0.8175182481751825
23471	KPRP	TCGA-76-6191	0.816
23472	KRAS	TCGA-74-6577	0.5128205128205128
23473	KRBA2	TCGA-06-0158	0.3488372093023256
23474	KRBA2	TCGA-06-5416	0.34579439252336447
23475	KRBA2	TCGA-14-1458	0.2010221465076661
23476	KRBOX4	TCGA-12-0820	0.6666666666666666
23477	KRCC1	TCGA-06-2559	0.07393715341959335
23478	KREMEN1	TCGA-06-1801	0.2857142857142857
23479	KREMEN1	TCGA-06-5416	0.3333333333333333
23480	KREMEN1	TCGA-19-1385	0.35714285714285715
23481	KRI1	TCGA-06-1800	0.52
23482	KRI1	TCGA-06-1801	0.4411764705882353
23483	KRI1	TCGA-06-5416	0.7713004484304933
23484	KRI1	TCGA-12-0829	1.0
23485	KRI1	TCGA-12-1088	0.28125
23486	KRI1	TCGA-12-3644	0.06481481481481481
23487	KRI1	TCGA-15-1446	0.29508196721311475
23488	KRI1	TCGA-19-1385	0.37623762376237624
23489	KRI1	TCGA-28-1745	0.1891891891891892
23490	KRI1	TCGA-28-1751	0.21052631578947367
23491	KRI1	TCGA-32-2616	0.6222222222222222
23492	KRIT1	TCGA-06-5416	0.8615384615384616
23493	KRIT1	TCGA-12-1093	0.15789473684210525
23494	KRIT1	TCGA-19-2621	0.2857142857142857
23495	KRR1	TCGA-06-5416	0.5365853658536586
23496	KRT1	TCGA-06-0221	0.8776978417266187
23497	KRT1	TCGA-06-5416	0.1834862385321101
23498	KRT1	TCGA-14-0866	0.12598425196850394
23499	KRT10	TCGA-06-1802	0.14857142857142858
23500	KRT10	TCGA-06-5416	0.4819277108433735
23501	KRT10	TCGA-19-5956	0.5217391304347826
23502	KRT12	TCGA-06-0189	0.21333333333333335
23503	KRT12	TCGA-12-0775	0.3008130081300813
23504	KRT12	TCGA-14-0812	0.6153846153846154
23505	KRT12	TCGA-14-1795	0.25
23506	KRT12	TCGA-16-1460	0.36363636363636365
23507	KRT12	TCGA-32-2494	0.5420560747663551
23508	KRT13	TCGA-06-0145	0.8
23509	KRT13	TCGA-06-0169	0.5138888888888888
23510	KRT13	TCGA-06-5414	0.8547008547008547
23511	KRT13	TCGA-14-3477	0.5949367088607594
23512	KRT13	TCGA-19-5956	0.24242424242424243
23513	KRT14	TCGA-06-0169	0.3225806451612903
23514	KRT14	TCGA-06-A6S1	0.47297297297297297
23515	KRT14	TCGA-32-2616	0.6761565836298933
23516	KRT15	TCGA-02-0047	0.75
23517	KRT15	TCGA-06-5416	0.46511627906976744
23518	KRT15	TCGA-06-A5U1	0.5391304347826087
23519	KRT15	TCGA-06-A6S1	0.4528301886792453
23520	KRT15	TCGA-12-0775	0.7272727272727273
23521	KRT15	TCGA-14-0736	0.7073170731707317
23522	KRT15	TCGA-14-1795	0.2619047619047619
23523	KRT15	TCGA-15-1446	0.3333333333333333
23524	KRT15	TCGA-19-1386	0.16759776536312848
23525	KRT15	TCGA-RR-A6KC	0.5866666666666667
23526	KRT16	TCGA-06-0749	0.6265060240963856
23527	KRT16	TCGA-06-5416	0.9133858267716536
23528	KRT16	TCGA-28-1752	0.16309887869520898
23529	KRT16	TCGA-32-2616	0.6206896551724138
23530	KRT16	TCGA-4W-AA9T	0.46956521739130436
23531	KRT16P1	TCGA-06-1802	0.1794871794871795
23532	KRT16P1	TCGA-06-5416	0.5957446808510638
23533	KRT16P1	TCGA-12-0773	0.6666666666666666
23534	KRT16P2	TCGA-06-6693	0.6666666666666666
23535	KRT16P2	TCGA-19-5956	0.18666666666666668
23536	KRT16P2	TCGA-76-4932	0.3492063492063492
23537	KRT16P6	TCGA-06-5416	0.8333333333333334
23538	KRT16P6	TCGA-12-0829	0.3055555555555556
23539	KRT16P6	TCGA-19-5956	0.6371681415929203
23540	KRT17	TCGA-06-5416	0.5042016806722689
23541	KRT17	TCGA-12-3644	0.4444444444444444
23542	KRT17	TCGA-19-5956	0.16216216216216217
23543	KRT17	TCGA-28-5207	0.9166666666666666
23544	KRT17P2	TCGA-06-5416	0.76
23545	KRT18	TCGA-06-5416	0.7669902912621359
23546	KRT18	TCGA-12-0818	0.24680851063829787
23547	KRT18	TCGA-12-0829	0.36666666666666664
23548	KRT18	TCGA-19-1387	0.1951219512195122
23549	KRT18	TCGA-19-4068	0.7692307692307693
23550	KRT18	TCGA-28-5219	0.6352941176470588
23551	KRT19	TCGA-06-2563	0.7542857142857143
23552	KRT19	TCGA-12-0820	0.09071274298056156
23553	KRT19	TCGA-16-0848	0.16964285714285715
23554	KRT19	TCGA-16-0850	0.5766871165644172
23555	KRT19	TCGA-27-1833	0.7733333333333333
23556	KRT19	TCGA-32-2616	0.8210526315789474
23557	KRT2	TCGA-06-0213	0.5866666666666667
23558	KRT2	TCGA-06-2565	0.06866952789699571
23559	KRT2	TCGA-06-5416	0.4
23560	KRT2	TCGA-26-5139	0.3333333333333333
23561	KRT20	TCGA-14-1395	0.9142857142857143
23562	KRT20	TCGA-14-1396	0.38309859154929576
23563	KRT20	TCGA-28-5220	0.726027397260274
23564	KRT222	TCGA-06-0151	0.26666666666666666
23565	KRT222	TCGA-06-0649	0.2764227642276423
23566	KRT222	TCGA-06-5416	0.40540540540540543
23567	KRT222	TCGA-12-0778	0.125
23568	KRT222	TCGA-14-1037	0.6451612903225806
23569	KRT222	TCGA-14-1794	0.18518518518518517
23570	KRT23	TCGA-06-5416	0.7719298245614035
23571	KRT23	TCGA-12-0819	0.6548672566371682
23572	KRT23	TCGA-12-0829	0.14084507042253522
23573	KRT23	TCGA-12-5299	0.9836065573770492
23574	KRT23	TCGA-14-1034	0.6071428571428571
23575	KRT23	TCGA-19-1788	0.08256880733944955
23576	KRT23	TCGA-19-5956	0.13333333333333333
23577	KRT24	TCGA-06-2566	0.1213235294117647
23578	KRT24	TCGA-12-0826	0.42105263157894735
23579	KRT24	TCGA-19-1788	0.15789473684210525
23580	KRT24	TCGA-19-5956	0.18773946360153257
23581	KRT24	TCGA-26-6174	0.5067873303167421
23582	KRT25	TCGA-06-5416	0.532319391634981
23583	KRT25	TCGA-12-0829	0.3888888888888889
23584	KRT25	TCGA-12-1089	0.5040650406504065
23585	KRT25	TCGA-12-3644	0.25052192066805845
23586	KRT25	TCGA-19-2623	0.19607843137254902
23587	KRT25	TCGA-76-6286	0.864
23588	KRT26	TCGA-12-0778	0.09401709401709402
23589	KRT26	TCGA-16-1460	0.16143497757847533
23590	KRT26	TCGA-32-2616	0.72
23591	KRT27	TCGA-14-1458	0.23076923076923078
23592	KRT27	TCGA-19-5956	0.5135135135135135
23593	KRT27	TCGA-19-A60I	0.5833333333333334
23594	KRT28	TCGA-06-0119	0.25742574257425743
23595	KRT28	TCGA-06-5416	0.4935064935064935
23596	KRT3	TCGA-14-1458	0.6470588235294118
23597	KRT31	TCGA-06-5416	0.8992248062015504
23598	KRT31	TCGA-12-0778	0.3609467455621302
23599	KRT31	TCGA-14-0812	0.8530120481927711
23600	KRT31	TCGA-15-1446	0.1437125748502994
23601	KRT31	TCGA-19-4065	0.3409090909090909
23602	KRT31	TCGA-28-6450	0.4489795918367347
23603	KRT32	TCGA-06-5416	0.8361581920903954
23604	KRT32	TCGA-19-5956	0.43137254901960786
23605	KRT32	TCGA-19-5959	0.78125
23606	KRT32	TCGA-28-2506	0.45454545454545453
23607	KRT33A	TCGA-06-2563	0.7906976744186046
23608	KRT33A	TCGA-19-1387	0.6237623762376238
23609	KRT33A	TCGA-28-2506	0.1791044776119403
23610	KRT33A	TCGA-76-6282	0.45901639344262296
23611	KRT33B	TCGA-06-0154	0.6206896551724138
23612	KRT33B	TCGA-06-1805	0.32142857142857145
23613	KRT33B	TCGA-06-5416	0.5014925373134328
23614	KRT33B	TCGA-28-2506	0.42105263157894735
23615	KRT34	TCGA-06-0128	0.43902439024390244
23616	KRT34	TCGA-06-0154	0.6
23617	KRT34	TCGA-06-5416	0.3469387755102041
23618	KRT34	TCGA-19-5956	0.8125
23619	KRT34	TCGA-27-2518	0.6274509803921569
23620	KRT34	TCGA-RR-A6KC	0.7540983606557377
23621	KRT35	TCGA-76-6656	0.5714285714285714
23622	KRT36	TCGA-06-1087	0.8187919463087249
23623	KRT36	TCGA-06-5416	0.4652777777777778
23624	KRT36	TCGA-19-5956	0.7710843373493976
23625	KRT36	TCGA-28-1752	0.2898550724637681
23626	KRT36	TCGA-28-1760	0.5
23627	KRT36	TCGA-28-2502	0.5625
23628	KRT37	TCGA-06-0124	0.5714285714285714
23629	KRT37	TCGA-06-1805	0.5818181818181818
23630	KRT37	TCGA-06-5416	0.8048780487804879
23631	KRT37	TCGA-32-2495	0.8076923076923077
23632	KRT37	TCGA-41-3915	0.7377049180327869
23633	KRT38	TCGA-06-1802	0.9032258064516129
23634	KRT38	TCGA-06-5416	0.9583333333333334
23635	KRT38	TCGA-19-1389	0.16326530612244897
23636	KRT38	TCGA-76-4932	0.18181818181818182
23637	KRT39	TCGA-06-1802	0.20689655172413793
23638	KRT39	TCGA-06-2566	0.11214953271028037
23639	KRT39	TCGA-28-2514	0.19672131147540983
23640	KRT39	TCGA-87-5896	0.9719626168224299
23641	KRT4	TCGA-06-0648	0.8244274809160306
23642	KRT4	TCGA-12-0829	0.3333333333333333
23643	KRT4	TCGA-12-1597	0.2138364779874214
23644	KRT4	TCGA-19-5956	0.4166666666666667
23645	KRT40	TCGA-06-5416	0.8979591836734694
23646	KRT40	TCGA-06-6391	0.3188405797101449
23647	KRT40	TCGA-12-0829	0.46875
23648	KRT40	TCGA-28-1757	0.14754098360655737
23649	KRT40	TCGA-28-5207	0.32669322709163345
23650	KRT5	TCGA-06-5416	0.4935064935064935
23651	KRT5	TCGA-14-0786	0.2727272727272727
23652	KRT5	TCGA-19-1388	0.782608695652174
23653	KRT5	TCGA-19-1788	0.3157894736842105
23654	KRT6A	TCGA-06-5416	0.43478260869565216
23655	KRT6A	TCGA-12-0829	0.2746478873239437
23656	KRT6A	TCGA-14-0736	0.1724137931034483
23657	KRT6A	TCGA-14-0865	0.8421052631578947
23658	KRT6A	TCGA-14-0866	0.375
23659	KRT6B	TCGA-06-2566	0.7272727272727273
23660	KRT6B	TCGA-12-0778	0.19230769230769232
23661	KRT6B	TCGA-12-5301	0.7534883720930232
23662	KRT6B	TCGA-14-1396	0.1188118811881188
23663	KRT6B	TCGA-28-1760	0.3854748603351955
23664	KRT6C	TCGA-06-5416	0.42857142857142855
23665	KRT6C	TCGA-19-1385	0.10404624277456648
23666	KRT6C	TCGA-32-1976	0.10256410256410256
23667	KRT7	TCGA-06-5416	0.9938650306748467
23668	KRT7	TCGA-19-1787	0.4090909090909091
23669	KRT7	TCGA-19-1789	0.7333333333333333
23670	KRT7	TCGA-32-2616	0.5934065934065934
23671	KRT7	TCGA-76-6657	0.7857142857142857
23672	KRT71	TCGA-06-1801	0.3089430894308943
23673	KRT71	TCGA-06-1802	0.6419753086419753
23674	KRT71	TCGA-14-1455	0.8198757763975155
23675	KRT71	TCGA-16-1460	0.1044776119402985
23676	KRT72	TCGA-06-5416	0.9325153374233128
23677	KRT73	TCGA-06-1802	0.43478260869565216
23678	KRT73	TCGA-06-A6S0	0.8571428571428571
23679	KRT73	TCGA-12-0826	0.26332288401253917
23680	KRT73	TCGA-12-0829	0.1951219512195122
23681	KRT73	TCGA-16-1460	0.10126582278481013
23682	KRT73	TCGA-19-5956	0.43523316062176165
23683	KRT74	TCGA-06-0125	0.5853658536585366
23684	KRT74	TCGA-12-0829	0.7466666666666667
23685	KRT74	TCGA-19-1790	0.625
23686	KRT75	TCGA-06-1802	0.2909090909090909
23687	KRT75	TCGA-12-0829	0.09090909090909091
23688	KRT75	TCGA-12-5301	0.2564102564102564
23689	KRT75	TCGA-28-1757	0.13402061855670103
23690	KRT75	TCGA-74-6573	0.4126984126984127
23691	KRT76	TCGA-06-1805	0.22641509433962265
23692	KRT76	TCGA-06-2557	0.8823529411764706
23693	KRT76	TCGA-06-5416	0.5760869565217391
23694	KRT76	TCGA-14-0866	0.183206106870229
23695	KRT76	TCGA-19-1385	0.24
23696	KRT76	TCGA-19-5956	0.22535211267605634
23697	KRT77	TCGA-06-5416	0.8610478359908884
23698	KRT78	TCGA-14-0866	0.21481481481481482
23699	KRT78	TCGA-32-1977	0.2647058823529412
23700	KRT79	TCGA-06-0195	0.9655172413793104
23701	KRT79	TCGA-06-5416	0.7821229050279329
23702	KRT79	TCGA-14-1794	0.16216216216216217
23703	KRT79	TCGA-26-6174	0.5882352941176471
23704	KRT79	TCGA-28-2506	0.1885245901639344
23705	KRT79	TCGA-32-4719	0.5116279069767442
23706	KRT8	TCGA-32-5222	0.6747967479674797
23707	KRT80	TCGA-06-1805	0.17391304347826086
23708	KRT80	TCGA-06-5416	0.39631336405529954
23709	KRT81	TCGA-06-5416	0.967741935483871
23710	KRT81	TCGA-4W-AA9R	0.5607476635514018
23711	KRT82	TCGA-06-5416	0.8682170542635659
23712	KRT82	TCGA-12-0707	0.6086956521739131
23713	KRT82	TCGA-19-5956	0.5714285714285714
23714	KRT83	TCGA-32-2616	0.6593406593406593
23715	KRT84	TCGA-06-2557	0.6355140186915887
23716	KRT84	TCGA-06-5416	0.8168168168168168
23717	KRT84	TCGA-19-2621	0.09230769230769231
23718	KRT85	TCGA-06-1802	0.22018348623853212
23719	KRT85	TCGA-06-2566	0.7770700636942676
23720	KRT85	TCGA-19-1389	0.42857142857142855
23721	KRT85	TCGA-19-2621	0.15498154981549817
23722	KRT85	TCGA-32-2616	0.7619047619047619
23723	KRT86	TCGA-06-1805	0.8235294117647058
23724	KRT86	TCGA-28-2506	0.10256410256410256
23725	KRT86	TCGA-76-6286	0.8421052631578947
23726	KRT86	TCGA-76-6660	0.5957446808510638
23727	KRT87P	TCGA-06-5416	0.8934010152284264
23728	KRT87P	TCGA-14-1396	0.2191780821917808
23729	KRT9	TCGA-02-2483	0.8780487804878049
23730	KRT9	TCGA-06-5416	0.5132743362831859
23731	KRT9	TCGA-12-0773	0.16666666666666666
23732	KRT9	TCGA-15-1446	0.19148936170212766
23733	KRT9	TCGA-19-2621	0.1910828025477707
23734	KRT9	TCGA-32-4211	0.7175572519083969
23735	KRTAP1-1	TCGA-28-5218	0.43478260869565216
23736	KRTAP1-3	TCGA-32-1979	0.8163265306122449
23737	KRTAP10-1	TCGA-41-3392	0.6432160804020101
23738	KRTAP10-10	TCGA-06-0137	0.9438202247191011
23739	KRTAP10-10	TCGA-12-0826	0.5476190476190477
23740	KRTAP10-10	TCGA-19-1385	0.08264462809917356
23741	KRTAP10-10	TCGA-19-1387	0.875
23742	KRTAP10-11	TCGA-06-0747	0.9911504424778761
23743	KRTAP10-11	TCGA-06-5415	0.7317073170731707
23744	KRTAP10-11	TCGA-19-1787	0.7603305785123967
23745	KRTAP10-11	TCGA-19-5956	0.5192307692307693
23746	KRTAP10-11	TCGA-26-1439	0.5609756097560976
23747	KRTAP10-12	TCGA-41-3393	0.54421768707483
23748	KRTAP10-2	TCGA-19-4068	0.8255813953488372
23749	KRTAP10-3	TCGA-06-0192	0.18947368421052632
23750	KRTAP10-3	TCGA-28-2506	0.6153846153846154
23751	KRTAP10-4	TCGA-06-0879	0.6666666666666666
23752	KRTAP10-4	TCGA-06-2564	0.3442622950819672
23753	KRTAP10-4	TCGA-19-5956	0.18543046357615894
23754	KRTAP10-6	TCGA-12-0829	0.5086705202312138
23755	KRTAP10-7	TCGA-06-5416	0.2962962962962963
23756	KRTAP10-7	TCGA-14-0865	0.9659863945578231
23757	KRTAP10-7	TCGA-19-4068	0.925
23758	KRTAP10-8	TCGA-06-5416	0.3533834586466165
23759	KRTAP10-8	TCGA-12-0707	0.7567567567567568
23760	KRTAP10-8	TCGA-19-1385	0.2891566265060241
23761	KRTAP10-9	TCGA-06-5415	0.2857142857142857
23762	KRTAP10-9	TCGA-12-0775	0.6666666666666666
23763	KRTAP10-9	TCGA-14-0871	0.1925925925925926
23764	KRTAP11-1	TCGA-19-5950	0.3469387755102041
23765	KRTAP12-4	TCGA-06-2570	0.9620253164556962
23766	KRTAP13-1	TCGA-06-5416	0.8095238095238095
23767	KRTAP13-1	TCGA-19-1787	0.835820895522388
23768	KRTAP15-1	TCGA-12-0829	0.45
23769	KRTAP17-1	TCGA-12-0820	1.0
23770	KRTAP19-1	TCGA-06-0878	0.8402366863905325
23771	KRTAP19-2	TCGA-14-0786	0.7014925373134329
23772	KRTAP19-3	TCGA-32-2616	0.7555555555555555
23773	KRTAP19-4	TCGA-06-0209	0.2822085889570552
23774	KRTAP20-1	TCGA-19-1388	0.2823529411764706
23775	KRTAP20-2	TCGA-06-0878	0.6710526315789473
23776	KRTAP20-2	TCGA-32-4211	0.5652173913043478
23777	KRTAP20-2	TCGA-76-4928	0.18487394957983194
23778	KRTAP21-2	TCGA-28-1760	0.29850746268656714
23779	KRTAP22-1	TCGA-06-6389	0.39572192513368987
23780	KRTAP24-1	TCGA-19-2625	0.4946236559139785
23781	KRTAP26-1	TCGA-19-5947	0.42105263157894735
23782	KRTAP27-1	TCGA-32-2616	0.9682539682539683
23783	KRTAP4-2	TCGA-19-5956	0.8679245283018868
23784	KRTAP4-4	TCGA-06-5416	0.7722772277227723
23785	KRTAP4-4	TCGA-76-4927	0.49624060150375937
23786	KRTAP4-6	TCGA-12-0691	0.7777777777777778
23787	KRTAP4-6	TCGA-12-5295	0.58
23788	KRTAP4-6	TCGA-19-5956	0.5142857142857142
23789	KRTAP4-6	TCGA-28-2499	0.6896551724137931
23790	KRTAP4-6	TCGA-76-6660	0.6917293233082706
23791	KRTAP4-7	TCGA-19-5955	0.28169014084507044
23792	KRTAP4-9	TCGA-06-2558	0.8
23793	KRTAP4-9	TCGA-06-5416	0.9333333333333333
23794	KRTAP5-1	TCGA-32-2616	0.7943262411347518
23795	KRTAP5-10	TCGA-14-0866	0.8205128205128205
23796	KRTAP5-11	TCGA-06-0187	0.7116564417177914
23797	KRTAP5-11	TCGA-12-0829	0.7894736842105263
23798	KRTAP5-4	TCGA-14-0867	0.6842105263157895
23799	KRTAP5-8	TCGA-12-0778	0.37037037037037035
23800	KRTAP5-8	TCGA-19-5959	0.3132530120481928
23801	KRTAP5-9	TCGA-06-1801	0.3384615384615385
23802	KRTAP5-9	TCGA-06-5416	0.7658227848101266
23803	KRTAP6-1	TCGA-19-2624	0.4090909090909091
23804	KRTAP6-2	TCGA-06-1805	0.1746031746031746
23805	KRTAP6-2	TCGA-14-1825	0.8723404255319149
23806	KRTAP8-1	TCGA-28-2506	0.6666666666666666
23807	KRTAP9-4	TCGA-12-0778	0.05750350631136045
23808	KRTAP9-4	TCGA-12-1089	0.2619047619047619
23809	KRTAP9-8	TCGA-06-1802	0.29850746268656714
23810	KRTAP9-8	TCGA-14-0866	0.08540925266903915
23811	KRTAP9-9	TCGA-14-0866	0.2484472049689441
23812	KRTAP9-9	TCGA-28-2506	0.09302325581395349
23813	KRTCAP2	TCGA-14-0812	0.10108303249097472
23814	KRTDAP	TCGA-19-1388	0.3333333333333333
23815	KSR1	TCGA-06-0214	0.7567567567567568
23816	KSR1	TCGA-12-0775	0.5494505494505495
23817	KSR1	TCGA-12-0828	0.12678936605316973
23818	KSR1	TCGA-14-0865	0.09174311926605505
23819	KSR1	TCGA-32-2616	0.9481481481481482
23820	KSR2	TCGA-06-0214	0.6133333333333333
23821	KSR2	TCGA-06-0648	0.7096774193548387
23822	KSR2	TCGA-06-2567	0.7931034482758621
23823	KSR2	TCGA-06-5416	0.07164179104477612
23824	KSR2	TCGA-12-1089	0.3709677419354839
23825	KSR2	TCGA-12-5299	0.8834688346883469
